uri,type,dc.id,collection,notation,prefLabel,altLabel,broader,broaderTransitive,broadMatch,changeNote,closeMatch,definition,editorialNote,exactMatch,example,hiddenLabel,historyNote,inScheme,mappingRelation,note,related,relatedMatch,scopeNote,semanticRelation,topConceptOf
ct:579,skos:Concept,579,colt:fossieltypes,,Sphenopteris convexiloba,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:334,skos:Concept,334,colt:fossieltypes,,Sphenopteris coralloïdes,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:580,skos:Concept,580,colt:fossieltypes,,Sphenopteris crossotheca,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:335,skos:Concept,335,colt:fossieltypes,,Sphenopteris herbacea,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:336,skos:Concept,336,colt:fossieltypes,,Sphenopteris hoeninghausi,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:581,skos:Concept,581,colt:fossieltypes,,Sphenopteris laurenti,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:392,skos:Concept,392,colt:fossieltypes,,Sphenopteris neuropteroides,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:582,skos:Concept,582,colt:fossieltypes,,Sphenopteris neuroteroides var. Leonardi,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:403,skos:Concept,403,colt:fossieltypes,,Sphenopteris nummularia,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:337,skos:Concept,337,colt:fossieltypes,,Sphenopteris obtusiloba,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:338,skos:Concept,338,colt:fossieltypes,,Sphenopteris quadridactylites,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:44,skos:Concept,44,colt:fossieltypes,,Sphenopteris sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:619,skos:Concept,619,colt:fossieltypes,,Sphenopteris spiniformis,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:583,skos:Concept,583,colt:fossieltypes,,Sphenopteris spinosa,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:391,skos:Concept,391,colt:fossieltypes,,Sphenopteris striata,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:339,skos:Concept,339,colt:fossieltypes,,Sphenopteris trifoliolata,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:584,skos:Concept,584,colt:fossieltypes,,Sphenopteris trigonophylla,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:68,skos:Concept,68,colt:fossieltypes,,spiculae,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:120,skos:Concept,120,colt:fossieltypes,,spirifer,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:172,skos:Concept,172,colt:fossieltypes,,Spirifer glaber,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:585,skos:Concept,585,colt:fossieltypes,,Spirifer sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:634,skos:Concept,634,colt:fossieltypes,,Spirophyton caudagalli,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:100,skos:Concept,100,colt:fossieltypes,,Spirophyton sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:340,skos:Concept,340,colt:fossieltypes,,Spirorbis carbonarius,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:3,skos:Concept,3,colt:fossieltypes,,Spirorbis sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:227,skos:Concept,227,colt:fossieltypes,,Spondyles sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:162,skos:Concept,162,colt:fossieltypes,,sponsspicullen,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:233,skos:Concept,233,colt:fossieltypes,,sponzen,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:45,skos:Concept,45,colt:fossieltypes,,sporen / sporenregen,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:355,skos:Concept,355,colt:fossieltypes,,Squales sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:588,skos:Concept,588,colt:fossieltypes,,Stigmaria eveni,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:341,skos:Concept,341,colt:fossieltypes,,Stigmaria ficoïdes,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:589,skos:Concept,589,colt:fossieltypes,,Stigmaria reticulata,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:47,skos:Concept,47,colt:fossieltypes,,Stigmaria sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:118,skos:Concept,118,colt:fossieltypes,,Straparolus sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:590,skos:Concept,590,colt:fossieltypes,,Strepsodus sauroides,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:591,skos:Concept,591,colt:fossieltypes,,Strepsodus sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:173,skos:Concept,173,colt:fossieltypes,,Streptorhynchus crenistria,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:592,skos:Concept,592,colt:fossieltypes,,Streptorhynchus sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:353,skos:Concept,353,colt:fossieltypes,,stromatolieten,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:69,skos:Concept,69,colt:fossieltypes,,stromatoporen,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:46,skos:Concept,46,colt:fossieltypes,,takjes / twijgen,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:678,skos:Concept,678,colt:fossieltypes,,Tellina mülleri,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:226,skos:Concept,226,colt:fossieltypes,,Tellina sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:682,skos:Concept,682,colt:fossieltypes,,Tellina strigata,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:668,skos:Concept,668,colt:fossieltypes,,Tellina subdecussata,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:389,skos:Concept,389,colt:fossieltypes,,Terebella lewiensis,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:388,skos:Concept,388,colt:fossieltypes,,Terebella sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:207,skos:Concept,207,colt:fossieltypes,,Terebratula sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:152,skos:Concept,152,colt:fossieltypes,,Teredo sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:373,skos:Concept,373,colt:fossieltypes,,Teredo voracissima,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:168,skos:Concept,168,colt:fossieltypes,,Thecidea papillata,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:593,skos:Concept,593,colt:fossieltypes,,Thecidea sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:177,skos:Concept,177,colt:fossieltypes,,Trigonia limbata,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:242,skos:Concept,242,colt:fossieltypes,,Trigonia sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:374,skos:Concept,374,colt:fossieltypes,,Trigonia vaalsiensis,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:675,skos:Concept,675,colt:fossieltypes,,Trigonia vallscum,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:342,skos:Concept,342,colt:fossieltypes,,Trigonocarpus noeggerathi,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:64,skos:Concept,64,colt:fossieltypes,,Trigonocarpus sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:594,skos:Concept,594,colt:fossieltypes,,Trigonocarpus sporites,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:169,skos:Concept,169,colt:fossieltypes,,Trigonosemus pectiniformis,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:595,skos:Concept,595,colt:fossieltypes,,Trigonosemus sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:133,skos:Concept,133,colt:fossieltypes,,Trochus gemineus,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:596,skos:Concept,596,colt:fossieltypes,,Trochus sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:620,skos:Concept,620,colt:fossieltypes,,Tubbreva amoropsis,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:132,skos:Concept,132,colt:fossieltypes,,Tubbreva exaltata,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:597,skos:Concept,597,colt:fossieltypes,,Tubbreva sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:651,skos:Concept,651,colt:fossieltypes,,Tudicla depressa,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:650,skos:Concept,650,colt:fossieltypes,,Tudicla sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:131,skos:Concept,131,colt:fossieltypes,,Turritella acantophospora,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:214,skos:Concept,214,colt:fossieltypes,,Turritella alternans,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:387,skos:Concept,387,colt:fossieltypes,,Turritella multilincata,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:181,skos:Concept,181,colt:fossieltypes,,Turritella nodosa,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:385,skos:Concept,385,colt:fossieltypes,,Turritella sexlineata,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:215,skos:Concept,215,colt:fossieltypes,,Turritella sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:343,skos:Concept,343,colt:fossieltypes,,Ulodendron majus,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:598,skos:Concept,598,colt:fossieltypes,,Ulodendron minus,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:599,skos:Concept,599,colt:fossieltypes,,Ulodendron ophiurus,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:48,skos:Concept,48,colt:fossieltypes,,Ulodendron sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:600,skos:Concept,600,colt:fossieltypes,,Ulodendron wortheni,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:49,skos:Concept,49,colt:fossieltypes,,Ulostrobus sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:601,skos:Concept,601,colt:fossieltypes,,Ulostrobus squarrosus,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:673,skos:Concept,673,colt:fossieltypes,,Venericardia santonensis,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:672,skos:Concept,672,colt:fossieltypes,,Venericardia sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:635,skos:Concept,635,colt:fossieltypes,,Ventriculites sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:636,skos:Concept,636,colt:fossieltypes,,Ventriculites striatus,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:639,skos:Concept,639,colt:fossieltypes,,Verruculina sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:17,skos:Concept,17,colt:fossieltypes,,visresten,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:176,skos:Concept,176,colt:fossieltypes,,Vola quadricostata,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:369,skos:Concept,369,colt:fossieltypes,,Vola sexcostata,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:175,skos:Concept,175,colt:fossieltypes,,Vola sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:669,skos:Concept,669,colt:fossieltypes,,Volutilithes sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:670,skos:Concept,670,colt:fossieltypes,,Volutilithes subsemiplicatus,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:614,skos:Concept,614,colt:fossieltypes,,Wittleyseya sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:30,skos:Concept,30,colt:fossieltypes,,zaden,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:602,skos:Concept,602,colt:fossieltypes,,Zaphrentis postuma,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:603,skos:Concept,603,colt:fossieltypes,,Zaphrentis sp.,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
ct:238,skos:Concept,238,colt:fossieltypes,,zeeëgel,,,,,,,,,,,,,cs:fossieltype,,,,,,,cs:fossieltype
